frame_n,nano_sec,sec,size,compression rate,
6471,26302900,0,750995318,0.0864547,0.00263029
6472,29401600,0,751869820,0.086542,0.00294016
6473,28190700,0,752744322,0.0866293,0.00281907
6474,30596500,0,753618824,0.0867166,0.00305965
6475,40282700,0,753618824,0.0867032,0.00402827
6476,27418600,0,725687783,0.0834768,0.00274186
6477,27664300,0,726595053,0.0835683,0.00276643
6478,27044400,0,727502323,0.0836597,0.00270444
6479,27087800,0,728425977,0.083753,0.00270878
6480,28568100,0,729363967,0.0838479,0.00285681
6481,34150400,0,730318341,0.0839447,0.00341504
6482,28291100,0,731272772,0.0840414,0.00282911
6483,28189100,0,732227146,0.0841381,0.00281891
6484,27557700,0,733181520,0.0842348,0.00275577
6485,28804700,0,734153302,0.0843335,0.00288047
6486,27942600,0,735125084,0.0844321,0.00279426
6487,27903800,0,736096866,0.0845307,0.00279038
6488,29549000,0,737068648,0.0846292,0.0029549
6489,29024500,0,738040430,0.0847277,0.00290245
6490,30000800,0,739012212,0.0848262,0.00300008
6491,33527200,0,739983994,0.0849247,0.00335272
6492,32402500,0,739983994,0.0849116,0.00324025
6493,28234700,0,739983994,0.0848985,0.00282347
6494,25332900,0,739983994,0.0848855,0.00253329
6495,25929600,0,739983994,0.0848724,0.00259296
6496,25946600,0,739983994,0.0848593,0.00259466
6497,27531800,0,739983994,0.0848463,0.00275318
6498,25652300,0,739983994,0.0848332,0.00256523
6499,25889300,0,739983994,0.0848202,0.00258893
6500,28504200,0,739983994,0.0848071,0.00285042
6501,26225900,0,739983994,0.0847941,0.00262259
6502,26781100,0,739983994,0.084781,0.00267811
6503,27631000,0,739983994,0.084768,0.0027631
6504,27848200,0,739983994,0.084755,0.00278482
6505,27436800,0,739983994,0.0847419,0.00274368
6506,28657800,0,739983994,0.0847289,0.00286578
6507,28793700,0,741363628,0.0848738,0.00287937
6508,27599200,0,742335410,0.084972,0.00275992
6509,28136300,0,743307192,0.0850702,0.00281363
6510,27209000,0,744278974,0.0851683,0.0027209
6511,25804200,0,745250756,0.0852664,0.00258042
6512,26103900,0,746222538,0.0853645,0.00261039
6513,26786000,0,747194320,0.0854626,0.0026786
6514,26150600,0,748178390,0.085562,0.00261506
6515,27334300,0,749162460,0.0856614,0.00273343
6516,26695700,0,750146530,0.0857607,0.00266957
6517,27859900,0,751130600,0.0858601,0.00278599
6518,27175700,0,752114670,0.0859594,0.00271757
6519,28540300,0,753098740,0.0860586,0.00285403
6520,29298100,0,754082810,0.0861579,0.00292981
6521,30692000,0,755066880,0.0862571,0.0030692
6522,30451500,0,756050950,0.0863563,0.00304515
6523,31321800,0,757035020,0.0864554,0.00313218
6524,27016500,0,758019147,0.0865545,0.00270165
6525,36170700,0,759018577,0.0866554,0.00361707
6526,30214800,0,760018007,0.0867562,0.00302148
6527,27580700,0,761017437,0.0868569,0.00275807
6528,27263800,0,762016867,0.0869577,0.00272638
6529,26393000,0,763016297,0.0870584,0.0026393
6530,27315000,0,764015727,0.0871591,0.0027315
6531,25483600,0,765015157,0.0872598,0.00254836
6532,27538600,0,766014587,0.0873604,0.00275386
6533,37905900,0,767014017,0.087461,0.00379059
6534,40553300,0,768013447,0.0875615,0.00405533
6535,46253700,0,769012877,0.0876621,0.00462537
6536,35354900,0,770012307,0.0877626,0.00353549
6537,35928000,0,771011737,0.087863,0.0035928
6538,29680400,0,772027551,0.0879653,0.00296804
6539,29510500,0,773043365,0.0880676,0.00295105
6540,36725400,0,774070443,0.0881711,0.00367254
6541,30421100,0,775097521,0.0882746,0.00304211
6542,31123700,0,776124599,0.0883781,0.00311237
6543,49083900,0,777151677,0.0884815,0.00490839
6544,28348100,0,778178812,0.0885849,0.00283481
6545,27829500,0,779205890,0.0886883,0.00278295
6546,28015300,0,780232968,0.0887916,0.00280153
6547,31385000,0,781260046,0.0888949,0.0031385
6548,28089800,0,782287124,0.0889982,0.00280898
6549,26950600,0,783327514,0.089103,0.00269506
6550,29203700,0,784367904,0.0892077,0.00292037
6551,26745400,0,785408294,0.0893124,0.00267454
6552,26741800,0,786448684,0.0894171,0.00267418
6553,29540100,0,787489074,0.0895217,0.00295401
6554,28732000,0,788529464,0.0896263,0.0028732
6555,29432400,0,789569854,0.0897308,0.00294324
6556,30045300,0,790610244,0.0898354,0.00300453
6557,31010100,0,791650634,0.0899399,0.00310101
6558,31428800,0,791650634,0.0899262,0.00314288
6559,30943500,0,791650634,0.0899125,0.00309435
6560,28946000,0,791650634,0.0898988,0.0028946
6561,28597800,0,791650634,0.089885,0.00285978
6562,27117700,0,791650634,0.0898714,0.00271177
6563,27812300,0,791650634,0.0898577,0.00278123
6564,30538200,0,791650634,0.089844,0.00305382
6565,29764100,0,791650634,0.0898303,0.00297641
6566,30514900,0,791650634,0.0898166,0.00305149
6567,34524700,0,744456713,0.0844494,0.00345247
6568,32938600,0,745533967,0.0845587,0.00329386
6569,26988900,0,746611278,0.084668,0.00269889
6570,28500000,0,747688532,0.0847773,0.00285
6571,28031800,0,748765786,0.0848865,0.00280318
6572,28500600,0,749843040,0.0849957,0.00285006
6573,26809900,0,750920294,0.0851048,0.00268099
6574,25584300,0,751997548,0.085214,0.00255843
6575,29098000,0,753092210,0.085325,0.0029098
6576,29281000,0,754186872,0.0854361,0.0029281
6577,28703800,0,755281534,0.0855471,0.00287038
6578,29541700,0,756376196,0.085658,0.00295417
6579,29296400,0,757470858,0.085769,0.00292964
6580,30069700,0,758565520,0.0858799,0.00300697
6581,38367300,0,759680662,0.085993,0.00383673
6582,33716000,0,759680662,0.08598,0.0033716
6583,27057400,0,759680662,0.0859669,0.00270574
6584,25777300,0,759680662,0.0859539,0.00257773
6585,28106500,0,759680662,0.0859408,0.00281065
6586,28252100,0,742687964,0.0840057,0.00282521
6587,28545600,0,743820514,0.0841211,0.00285456
6588,28046700,0,744953064,0.0842364,0.00280467
6589,38987000,0,746085614,0.0843516,0.0038987
6590,46214700,0,747218164,0.0844668,0.00462147
6591,31080500,0,748350714,0.084582,0.00310805
6592,35781100,0,749483264,0.0846972,0.00357811
6593,45511800,0,750615814,0.0848123,0.00455118
6594,30457000,0,751748421,0.0849274,0.0030457
6595,29334300,0,752880971,0.0850424,0.00293343
6596,31588000,0,754013521,0.0851575,0.0031588
6597,26857800,0,755146071,0.0852724,0.00268578
6598,26096300,0,756278621,0.0853874,0.00260963
6599,29092700,0,757411171,0.0855023,0.00290927
6600,38527500,0,758543721,0.0856172,0.00385275
6601,41926000,0,759676271,0.085732,0.0041926
6602,26467900,0,760808821,0.0858468,0.00264679
6603,37047600,0,761953659,0.085963,0.00370476
6604,36534900,0,763098497,0.0860791,0.00365349
6605,36370800,0,764243335,0.0861952,0.00363708
6606,37318500,0,765388173,0.0863113,0.00373185
6607,27947300,0,766533011,0.0864273,0.00279473
6608,30827300,0,767677849,0.0865433,0.00308273
6609,31441100,0,768822687,0.0866592,0.00314411
6610,38418000,0,769967525,0.0867752,0.0038418
6611,37980200,0,771112363,0.086891,0.00379802
6612,32427100,0,772257201,0.0870069,0.00324271
6613,36572700,0,772257201,0.0869937,0.00365727
6614,25552300,0,772257201,0.0869806,0.00255523
6615,26162800,0,772257201,0.0869674,0.00261628
6616,25619200,0,772257201,0.0869543,0.00256192
6617,31142500,0,772257201,0.0869411,0.00311425
6618,34031100,0,772257201,0.086928,0.00340311
6619,26870800,0,749548002,0.084359,0.00268708
6620,28290700,0,750706152,0.0844766,0.00282907
6621,27286800,0,751864302,0.0845942,0.00272868
6622,27026500,0,753022452,0.0847117,0.00270265
6623,27915000,0,754180602,0.0848292,0.0027915
6624,28122300,0,755338752,0.0849466,0.00281223
6625,31967200,0,756496902,0.085064,0.00319672
6626,30026000,0,757655052,0.0851814,0.0030026
6627,40359900,0,758830610,0.0853007,0.00403599
6628,31400900,0,760006225,0.0854199,0.00314009
6629,31829900,0,761181783,0.0855392,0.00318299
6630,34691200,0,762357341,0.0856583,0.00346912
6631,29006900,0,763532899,0.0857775,0.00290069
6632,31978000,0,764724841,0.0858985,0.0031978
6633,35989300,0,765916783,0.0860194,0.00359893
6634,27965000,0,767108725,0.0861402,0.0027965
6635,29371300,0,768300667,0.0862611,0.00293713
6636,38673800,0,769492609,0.0863819,0.00386738
6637,30947300,0,770699911,0.0865044,0.00309473
6638,32504700,0,771907213,0.0866269,0.00325047
6639,27893100,0,773141196,0.0867523,0.00278931
6640,27085100,0,774375122,0.0868776,0.00270851
6641,27526000,0,775609048,0.087003,0.0027526
6642,27112800,0,776842974,0.0871283,0.00271128
6643,28576300,0,778076900,0.0872535,0.00285763
6644,28977600,0,779310826,0.0873788,0.00289776
6645,29342700,0,780544752,0.0875039,0.00293427
6646,30472200,0,781796086,0.087631,0.00304722
6647,31687200,0,783047420,0.0877581,0.00316872
6648,35067500,0,784298754,0.0878851,0.00350675
6649,38920600,0,785550088,0.0880121,0.00389206
6650,32322500,0,786801422,0.088139,0.00323225
6651,35764200,0,788052756,0.0882659,0.00357642
6652,33653500,0,789304090,0.0883928,0.00336535
6653,31114400,0,789304090,0.0883795,0.00311144
6654,26162600,0,789304090,0.0883662,0.00261626
6655,31630100,0,789304090,0.088353,0.00316301
6656,30046800,0,789304090,0.0883397,0.00300468
6657,36698000,0,789304090,0.0883264,0.0036698
6658,31551300,0,789304090,0.0883132,0.00315513
6659,37530700,0,789304090,0.0882999,0.00375307
6660,30522400,0,789304090,0.0882866,0.00305224
6661,32314100,0,758884899,0.0848714,0.00323141
6662,35577100,0,760167977,0.0850021,0.00355771
6663,26821100,0,761451112,0.0851329,0.00268211
6664,28379500,0,762734190,0.0852635,0.00283795
6665,27710500,0,764017268,0.0853941,0.00277105
6666,25789600,0,765300346,0.0855247,0.00257896
6667,29410000,0,766583424,0.0856552,0.002941
6668,28047800,0,767866502,0.0857857,0.00280478
6669,31748100,0,769149580,0.0859162,0.00317481
6670,30124800,0,770432658,0.0860466,0.00301248
6671,27266400,0,771715736,0.086177,0.00272664
6672,32581400,0,772998814,0.0863074,0.00325814
6673,29542500,0,774281892,0.0864377,0.00295425
6674,31916300,0,775564970,0.0865679,0.00319163
6675,31551600,0,776848048,0.0866982,0.00315516
6676,31736100,0,778131126,0.0868283,0.00317361
6677,32303100,0,779414204,0.0869585,0.00323031
6678,31254600,0,780697282,0.0870886,0.00312546
6679,31709800,0,781980360,0.0872187,0.00317098
6680,30346300,0,783263438,0.0873487,0.00303463
6681,26403100,0,784546516,0.0874787,0.00264031
6682,40140400,0,785829594,0.0876087,0.00401404
6683,36517100,0,787112672,0.0877386,0.00365171
6684,36764100,0,788395750,0.0878685,0.00367641
6685,35202800,0,789678828,0.0879983,0.00352028
6686,31463000,0,790961906,0.0881281,0.0031463
6687,30763700,0,792244984,0.0882578,0.00307637
6688,29002200,0,793528062,0.0883876,0.00290022
6689,27184600,0,794811140,0.0885173,0.00271846
6690,36049300,0,796094218,0.0886469,0.00360493
6691,33450500,0,797377296,0.0887765,0.00334505
6692,42513200,0,798660374,0.0889061,0.00425132
6693,43482600,0,799943452,0.0890356,0.00434826
6694,28033600,0,801236770,0.0891662,0.00280336
6695,30787800,0,802543400,0.0892983,0.00307878
6696,37539300,0,803850030,0.0894303,0.00375393
6697,32482000,0,805156660,0.0895623,0.0032482
6698,36743000,0,806463290,0.0896943,0.0036743
6699,35721000,0,807769920,0.0898262,0.0035721
6700,35443500,0,807769920,0.0898128,0.00354435
6701,31331500,0,807769920,0.0897994,0.00313315
6702,34792900,0,807769920,0.089786,0.00347929
6703,39649500,0,807769920,0.0897726,0.00396495
6704,39652000,0,807769920,0.0897592,0.0039652
6705,37869200,0,807769920,0.0897458,0.00378692
6706,40363400,0,807769920,0.0897324,0.00403634
6707,38003500,0,807769920,0.0897191,0.00380035
6708,47322100,0,807769920,0.0897057,0.00473221
6709,28239800,0,807769920,0.0896923,0.00282398
6710,30759700,0,807769920,0.089679,0.00307597
6711,35152200,0,771081134,0.085593,0.00351522
6712,36912800,0,772420532,0.0857289,0.00369128
6713,38194300,0,773759930,0.0858648,0.00381943
6714,43984500,0,775099328,0.0860006,0.00439845
6715,36189600,0,776438726,0.0861364,0.00361896
6716,37220200,0,777778124,0.0862721,0.00372202
6717,34973900,0,779117522,0.0864078,0.00349739
6718,41185600,0,780456920,0.0865435,0.00411856
6719,46769600,0,781811678,0.0866808,0.00467696
6720,211213600,0,916029408,0.101547,0.02112136
6721,30380200,0,916029408,0.101532,0.00303802
6722,23254700,0,916029408,0.101516,0.00232547
6723,23067200,0,916029408,0.101501,0.00230672
6724,30811400,0,916029408,0.101486,0.00308114
6725,22932700,0,916029408,0.101471,0.00229327
6726,23368200,0,916029408,0.101456,0.00233682
6727,22784100,0,916029408,0.101441,0.00227841
6728,24345000,0,916029408,0.101426,0.0024345
6729,25631100,0,916029408,0.101411,0.00256311
6730,24415000,0,916029408,0.101396,0.0024415
6731,24572700,0,916029408,0.101381,0.00245727
6732,22364800,0,916029408,0.101366,0.00223648
6733,24580100,0,916029408,0.101351,0.00245801
6734,23064800,0,916029408,0.101336,0.00230648
6735,25259800,0,916029408,0.101321,0.00252598
6736,22253700,0,916029408,0.101305,0.00222537
6737,22690000,0,916029408,0.10129,0.002269
6738,24091900,0,916029408,0.101275,0.00240919
6739,26022900,0,916029408,0.10126,0.00260229
6740,31212500,0,916029408,0.101245,0.00312125
6741,33594300,0,916029408,0.10123,0.00335943
6742,23264300,0,916029408,0.101215,0.00232643
6743,26395700,0,916029408,0.1012,0.00263957
6744,29327000,0,916029408,0.101185,0.0029327
6745,33884000,0,916029408,0.10117,0.0033884
6746,31799900,0,916029408,0.101155,0.00317999
6747,34642800,0,916029408,0.10114,0.00346428
6748,23073300,0,916029408,0.101125,0.00230733
6749,24969300,0,916029408,0.10111,0.00249693
6750,25000000,0,916029408,0.101095,0.0025
6751,24034300,0,916029408,0.10108,0.00240343
6752,23213800,0,782359285,0.0863177,0.00232138
6753,23256300,0,782572283,0.0863284,0.00232563
6754,24717000,0,782785281,0.0863391,0.0024717
6755,25158800,0,782998279,0.0863498,0.00251588
6756,26010500,0,783211277,0.0863605,0.00260105
6757,28414600,0,783424275,0.0863712,0.00284146
6758,27619400,0,783637273,0.0863819,0.00276194
6759,27620000,0,783850271,0.0863926,0.002762
6760,37310900,0,784063269,0.0864033,0.00373109
6761,31733900,0,784276267,0.086414,0.00317339
6762,25428300,0,784489322,0.0864247,0.00254283
6763,23027800,0,784702320,0.0864354,0.00230278
6764,23371300,0,784915318,0.086446,0.00233713
6765,22904200,0,785128316,0.0864567,0.00229042
6766,25379600,0,785360770,0.0864695,0.00253796
6767,34558100,0,785593224,0.0864824,0.00345581
6768,33606300,0,785825678,0.0864952,0.00336063
6769,34995200,0,786058132,0.086508,0.00349952
6770,30582800,0,786290586,0.0865208,0.00305828
6771,30291700,0,786523040,0.0865336,0.00302917
6772,29226400,0,778145386,0.0855992,0.00292264
6773,25108100,0,778400482,0.0856146,0.00251081
6774,27563900,0,778655464,0.08563,0.00275639
6775,23951900,0,778910446,0.0856454,0.00239519
6776,25392800,0,779165428,0.0856608,0.00253928
6777,32550600,0,779438842,0.0856782,0.00325506
6778,38730700,0,779712256,0.0856957,0.00387307
6779,32159800,0,779985670,0.0857131,0.00321598
6780,32927600,0,780259084,0.0857305,0.00329276
6781,29898200,0,780532498,0.0857479,0.00298982
6782,33409400,0,780805912,0.0857653,0.00334094
6783,29613100,0,781079326,0.0857826,0.00296131
6784,23640200,0,781352797,0.0858,0.00236402
6785,24377200,0,781626211,0.0858174,0.00243772
6786,25686200,0,781899625,0.0858348,0.00256862
6787,24231500,0,782173039,0.0858521,0.00242315
6788,22770400,0,782446453,0.0858695,0.00227704
6789,23299300,0,782719867,0.0858869,0.00232993
6790,26511600,0,782993281,0.0859042,0.00265116
6791,25383800,0,783266695,0.0859215,0.00253838
6792,23456400,0,783540109,0.0859389,0.00234564
6793,34116100,0,783834003,0.0859585,0.00341161
6794,29965200,0,784127897,0.085978,0.00299652
6795,28002000,0,784421791,0.0859976,0.0028002
6796,31048300,0,784715685,0.0860172,0.00310483
6797,34279700,0,785009579,0.0860367,0.00342797
6798,28817300,0,785303473,0.0860563,0.00288173
6799,28491000,0,785303473,0.0860436,0.0028491
6800,23445100,0,785303473,0.086031,0.00234451
6801,27936900,0,785303473,0.0860183,0.00279369
6802,24378900,0,785303473,0.0860057,0.00243789
6803,23969400,0,785303473,0.085993,0.00239694
6804,29808100,0,780199512,0.0854216,0.00298081
6805,24916900,0,780493406,0.0854412,0.00249169
6806,23852700,0,780787300,0.0854608,0.00238527
6807,24226200,0,781081194,0.0854804,0.00242262
6808,23505800,0,781375088,0.0855,0.00235058
6809,22560700,0,781668982,0.0855196,0.00225607
6810,23241600,0,781962876,0.0855392,0.00232416
6811,22845900,0,782256770,0.0855588,0.00228459
6812,23447300,0,782550664,0.0855784,0.00234473
6813,23765600,0,782844558,0.085598,0.00237656
6814,23042900,0,783138452,0.0856175,0.00230429
6815,23477400,0,783432346,0.0856371,0.00234774
6816,26277000,0,783726240,0.0856567,0.0026277
6817,26894700,0,784020134,0.0856762,0.00268947
6818,25585900,0,784314028,0.0856958,0.00255859
6819,28184500,0,784607922,0.0857153,0.00281845
6820,26815200,0,784901816,0.0857349,0.00268152
6821,29812200,0,785195710,0.0857544,0.00298122
6822,30898900,0,785489604,0.0857739,0.00308989
6823,31889300,0,785783498,0.0857934,0.00318893
6824,39772500,0,786077392,0.0858129,0.00397725
6825,30288200,0,786384598,0.0858339,0.00302882
6826,29195500,0,786691804,0.0858549,0.00291955
6827,32238600,0,786999010,0.0858758,0.00322386
6828,40423700,0,787306216,0.0858967,0.00404237
6829,32195700,0,787613422,0.0859177,0.00321957
6830,33729400,0,787942132,0.0859409,0.00337294
6831,31788300,0,788270842,0.0859642,0.00317883
6832,24369400,0,788599609,0.0859875,0.00243694
6833,21906100,0,788928319,0.0860107,0.00219061
6834,23018500,0,789257029,0.086034,0.00230185
6835,24985000,0,789585739,0.0860572,0.0024985
6836,27997300,0,789914449,0.0860805,0.00279973
6837,27738800,0,790243159,0.0861037,0.00277388
6838,25967600,0,790571869,0.0861269,0.00259676
6839,24658800,0,790900579,0.0861501,0.00246588
6840,29779600,0,791229289,0.0861733,0.00297796
6841,32409200,0,791571311,0.086198,0.00324092
6842,25900000,0,791913333,0.0862226,0.00259
6843,31136200,0,792255355,0.0862473,0.00311362
6844,27770600,0,792597377,0.0862719,0.00277706
6845,27362100,0,792939399,0.0862965,0.00273621
6846,30188600,0,793281421,0.0863211,0.00301886
6847,30374900,0,793623443,0.0863457,0.00303749
6848,29438600,0,793989017,0.0863729,0.00294386
6849,27459200,0,794354648,0.0864,0.00274592
6850,25101100,0,794720222,0.0864272,0.00251011
6851,23628400,0,795085796,0.0864543,0.00236284
6852,26352800,0,795451370,0.0864815,0.00263528
6853,33382400,0,795816944,0.0865086,0.00333824
6854,30798700,0,796182518,0.0865357,0.00307987
6855,32418700,0,796548092,0.0865628,0.00324187
6856,25458400,0,796913666,0.0865899,0.00254584
6857,26193900,0,797279240,0.086617,0.00261939
6858,25428200,0,797644814,0.0866441,0.00254282
6859,23688700,0,798010388,0.0866712,0.00236887
6860,26302600,0,798375962,0.0866982,0.00263026
6861,23883000,0,798741536,0.0867253,0.0023883
6862,25499200,0,799107110,0.0867523,0.00254992
6863,24166000,0,799472684,0.0867794,0.0024166
6864,23804300,0,799838258,0.0868064,0.00238043
6865,26278700,0,800203832,0.0868334,0.00262787
6866,26596900,0,800569406,0.0868604,0.00265969
6867,25850200,0,800934980,0.0868875,0.00258502
6868,28795500,0,801300554,0.0869145,0.00287955
6869,25219500,0,801666128,0.0869415,0.00252195
6870,29745200,0,802031702,0.0869684,0.00297452
6871,25835400,0,802397276,0.0869954,0.00258354
6872,29224900,0,802762850,0.0870224,0.00292249
